season,T1,T2,result
P,782,817,-1
P,782,818,-1
P,782,820,-1
P,782,822,-1
P,782,825,-1
P,782,827,-1
P,782,829,-1
P,782,840,-1
P,782,843,-1
P,782,849,-1
P,782,850,-1
P,782,853,-1
P,786,789,-1
P,786,790,-1
P,786,793,-1
P,786,794,-1
P,786,805,-1
P,786,810,-1
P,786,814,-1
P,786,817,-1
P,786,818,-1
P,786,820,-1
P,786,822,-1
P,786,825,-1
P,786,827,-1
P,786,829,-1
P,786,840,-1
P,786,843,-1
P,786,849,-1
P,786,850,-1
P,786,853,-1
P,789,790,-1
P,789,793,-1
P,789,794,-1
P,789,805,-1
P,789,810,-1
P,789,814,-1
P,789,817,-1
P,789,818,-1
P,789,820,-1
P,789,822,-1
P,789,825,-1
P,789,827,-1
P,789,829,-1
P,789,840,-1
P,789,843,-1
P,789,849,-1
P,789,850,-1
P,789,853,-1
P,790,793,-1
P,790,794,-1
P,790,805,-1
P,790,810,-1
P,790,814,-1
P,790,817,-1
P,790,818,-1
P,790,820,-1
P,790,822,-1
P,790,825,-1
P,790,827,-1
P,790,829,-1
P,790,840,-1
P,790,843,-1
P,790,849,-1
P,790,850,-1
P,790,853,-1
P,793,794,-1
P,793,805,-1
P,793,810,-1
P,793,814,-1
P,793,817,-1
P,793,818,-1
P,793,820,-1
P,793,822,-1
P,793,825,-1
P,793,827,-1
P,793,829,-1
P,793,840,-1
P,793,843,-1
P,793,849,-1
P,793,850,-1
P,793,853,-1
P,794,805,-1
P,794,810,-1
P,794,814,-1
P,794,817,-1
P,794,818,-1
P,794,820,-1
P,794,822,-1
P,794,825,-1
P,794,827,-1
P,794,829,-1
P,794,840,-1
P,794,843,-1
P,794,849,-1
P,794,850,-1
P,794,853,-1
P,805,810,-1
P,805,814,-1
P,805,817,-1
P,805,818,-1
P,805,820,-1
P,805,822,-1
P,805,825,-1
P,805,827,-1
P,805,829,-1
P,805,840,-1
P,805,843,-1
P,805,849,-1
P,805,850,-1
P,805,853,-1
P,810,814,-1
P,810,817,-1
P,810,818,-1
P,810,820,-1
P,810,822,-1
P,810,825,-1
P,810,827,-1
P,810,829,-1
P,810,840,-1
P,810,843,-1
P,810,849,-1
P,810,850,-1
P,810,853,-1
P,814,817,-1
P,814,818,-1
P,814,820,-1
P,814,822,-1
P,814,825,-1
P,814,827,-1
P,814,829,-1
P,814,840,-1
P,814,843,-1
P,814,849,-1
P,814,850,-1
P,814,853,-1
P,817,818,-1
P,817,820,-1
P,817,822,-1
P,817,825,-1
P,817,827,-1
P,817,829,-1
P,817,840,-1
P,817,843,-1
P,817,849,-1
P,817,850,-1
P,817,853,-1
P,818,820,-1
P,818,822,-1
P,818,825,-1
P,818,827,-1
P,818,829,-1
P,818,840,-1
P,818,843,-1
P,818,849,-1
P,818,850,-1
P,818,853,-1
P,820,822,-1
P,820,825,-1
P,820,827,-1
P,820,829,-1
P,820,840,-1
P,820,843,-1
P,820,849,-1
P,820,850,-1
P,820,853,-1
P,822,825,-1
P,822,827,-1
P,822,829,-1
P,822,840,-1
P,822,843,-1
P,822,849,-1
P,822,850,-1
P,822,853,-1
P,825,827,-1
P,825,829,-1
P,825,840,-1
P,825,843,-1
P,825,849,-1
P,825,850,-1
P,825,853,-1
P,827,829,-1
P,827,840,-1
P,827,843,-1
P,827,849,-1
P,827,850,-1
P,827,853,-1
P,829,840,-1
P,829,843,-1
P,829,849,-1
P,829,850,-1
P,829,853,-1
P,840,843,-1
P,840,849,-1
P,840,850,-1
P,840,853,-1
P,843,849,-1
P,843,850,-1
P,843,853,-1
P,849,850,-1
P,849,853,-1
P,850,853,-1
Q,504,521,-1
Q,504,522,-1
Q,504,536,-1
Q,504,539,-1
Q,504,549,-1
Q,504,556,-1
Q,504,557,-1
Q,504,559,-1
Q,504,562,0
Q,504,568,-1
Q,504,574,-1
Q,504,577,-1
Q,504,592,-1
Q,504,595,-1
Q,504,603,-1
Q,504,607,-1
Q,504,612,-1
Q,504,625,-1
Q,504,627,-1
Q,504,629,-1
Q,504,636,-1
Q,504,637,-1
Q,504,640,-1
Q,504,643,-1
Q,504,644,-1
Q,504,647,-1
Q,504,648,-1
Q,504,651,-1
Q,504,653,-1
Q,504,660,-1
Q,504,666,-1
Q,504,670,-1
Q,504,671,-1
Q,504,676,-1
Q,504,680,-1
Q,504,685,-1
Q,504,687,-1
Q,504,695,-1
Q,504,701,-1
Q,504,702,-1
Q,504,707,-1
Q,504,708,-1
Q,504,717,-1
Q,504,719,-1
Q,504,720,-1
Q,504,738,-1
Q,504,748,-1
Q,504,754,-1
Q,504,771,-1
Q,504,772,-1
Q,504,775,-1
Q,504,780,-1
Q,504,781,-1
Q,504,786,-1
Q,504,789,-1
Q,504,793,-1
Q,504,814,-1
Q,504,817,-1
Q,504,825,-1
Q,504,827,-1
Q,504,828,-1
Q,504,830,-1
Q,504,835,-1
Q,504,843,-1
Q,504,846,-1
Q,504,849,-1
Q,504,853,-1
Q,521,522,-1
Q,521,536,-1
Q,521,539,-1
Q,521,549,-1
Q,521,556,1
Q,521,557,-1
Q,521,559,-1
Q,521,562,-1
Q,521,568,-1
Q,521,574,-1
Q,521,577,-1
Q,521,592,-1
Q,521,595,-1
Q,521,603,-1
Q,521,607,-1
Q,521,612,-1
Q,521,625,-1
Q,521,627,-1
Q,521,629,-1
Q,521,636,-1
Q,521,637,-1
Q,521,640,0
Q,521,643,-1
Q,521,644,-1
Q,521,647,-1
Q,521,648,-1
Q,521,651,-1
Q,521,653,-1
Q,521,660,-1
Q,521,666,-1
Q,521,670,-1
Q,521,671,-1
Q,521,676,-1
Q,521,680,-1
Q,521,685,-1
Q,521,687,-1
Q,521,695,-1
Q,521,701,-1
Q,521,702,-1
Q,521,707,-1
Q,521,708,-1
Q,521,717,-1
Q,521,719,-1
Q,521,720,-1
Q,521,738,-1
Q,521,748,1
Q,521,754,-1
Q,521,771,-1
Q,521,772,-1
Q,521,775,-1
Q,521,780,-1
Q,521,781,-1
Q,521,786,-1
Q,521,789,-1
Q,521,793,-1
Q,521,814,-1
Q,521,817,-1
Q,521,825,-1
Q,521,827,-1
Q,521,828,-1
Q,521,830,-1
Q,521,835,-1
Q,521,843,-1
Q,521,846,-1
Q,521,849,-1
Q,521,853,1
Q,522,536,-1
Q,522,539,-1
Q,522,549,-1
Q,522,556,-1
Q,522,557,-1
Q,522,559,-1
Q,522,562,-1
Q,522,568,-1
Q,522,574,-1
Q,522,577,-1
Q,522,592,-1
Q,522,595,-1
Q,522,603,0
Q,522,607,-1
Q,522,612,-1
Q,522,625,-1
Q,522,627,-1
Q,522,629,-1
Q,522,636,-1
Q,522,637,-1
Q,522,640,-1
Q,522,643,-1
Q,522,644,-1
Q,522,647,-1
Q,522,648,-1
Q,522,651,-1
Q,522,653,-1
Q,522,660,-1
Q,522,666,-1
Q,522,670,-1
Q,522,671,-1
Q,522,676,-1
Q,522,680,-1
Q,522,685,-1
Q,522,687,-1
Q,522,695,-1
Q,522,701,-1
Q,522,702,-1
Q,522,707,-1
Q,522,708,-1
Q,522,717,-1
Q,522,719,-1
Q,522,720,-1
Q,522,738,-1
Q,522,748,-1
Q,522,754,-1
Q,522,771,-1
Q,522,772,-1
Q,522,775,-1
Q,522,780,-1
Q,522,781,-1
Q,522,786,-1
Q,522,789,-1
Q,522,793,-1
Q,522,814,-1
Q,522,817,-1
Q,522,825,-1
Q,522,827,-1
Q,522,828,-1
Q,522,830,-1
Q,522,835,-1
Q,522,843,-1
Q,522,846,-1
Q,522,849,-1
Q,522,853,-1
Q,536,539,-1
Q,536,549,-1
Q,536,556,-1
Q,536,557,-1
Q,536,559,-1
Q,536,562,-1
Q,536,568,-1
Q,536,574,-1
Q,536,577,-1
Q,536,592,-1
Q,536,595,-1
Q,536,603,-1
Q,536,607,-1
Q,536,612,-1
Q,536,625,-1
Q,536,627,-1
Q,536,629,-1
Q,536,636,-1
Q,536,637,-1
Q,536,640,-1
Q,536,643,-1
Q,536,644,-1
Q,536,647,-1
Q,536,648,-1
Q,536,651,-1
Q,536,653,-1
Q,536,660,0
Q,536,666,-1
Q,536,670,-1
Q,536,671,-1
Q,536,676,-1
Q,536,680,-1
Q,536,685,-1
Q,536,687,-1
Q,536,695,-1
Q,536,701,-1
Q,536,702,-1
Q,536,707,-1
Q,536,708,-1
Q,536,717,-1
Q,536,719,-1
Q,536,720,-1
Q,536,738,-1
Q,536,748,-1
Q,536,754,-1
Q,536,771,-1
Q,536,772,-1
Q,536,775,-1
Q,536,780,-1
Q,536,781,-1
Q,536,786,-1
Q,536,789,-1
Q,536,793,-1
Q,536,814,-1
Q,536,817,-1
Q,536,825,-1
Q,536,827,-1
Q,536,828,-1
Q,536,830,-1
Q,536,835,-1
Q,536,843,-1
Q,536,846,-1
Q,536,849,-1
Q,536,853,-1
Q,539,549,-1
Q,539,556,-1
Q,539,557,-1
Q,539,559,-1
Q,539,562,-1
Q,539,568,-1
Q,539,574,-1
Q,539,577,-1
Q,539,592,-1
Q,539,595,-1
Q,539,603,-1
Q,539,607,-1
Q,539,612,-1
Q,539,625,-1
Q,539,627,-1
Q,539,629,-1
Q,539,636,-1
Q,539,637,-1
Q,539,640,-1
Q,539,643,-1
Q,539,644,-1
Q,539,647,-1
Q,539,648,-1
Q,539,651,-1
Q,539,653,-1
Q,539,660,-1
Q,539,666,-1
Q,539,670,-1
Q,539,671,-1
Q,539,676,-1
Q,539,680,-1
Q,539,685,-1
Q,539,687,-1
Q,539,695,-1
Q,539,701,-1
Q,539,702,-1
Q,539,707,-1
Q,539,708,-1
Q,539,717,-1
Q,539,719,-1
Q,539,720,-1
Q,539,738,-1
Q,539,748,-1
Q,539,754,-1
Q,539,771,-1
Q,539,772,-1
Q,539,775,-1
Q,539,780,-1
Q,539,781,-1
Q,539,786,-1
Q,539,789,-1
Q,539,793,-1
Q,539,814,-1
Q,539,817,-1
Q,539,825,-1
Q,539,827,-1
Q,539,828,-1
Q,539,830,-1
Q,539,835,-1
Q,539,843,-1
Q,539,846,-1
Q,539,849,-1
Q,539,853,-1
Q,549,556,-1
Q,549,557,-1
Q,549,559,-1
Q,549,562,-1
Q,549,568,-1
Q,549,574,-1
Q,549,577,-1
Q,549,592,-1
Q,549,595,1
Q,549,603,-1
Q,549,607,-1
Q,549,612,-1
Q,549,625,-1
Q,549,627,-1
Q,549,629,-1
Q,549,636,-1
Q,549,637,-1
Q,549,640,-1
Q,549,643,-1
Q,549,644,-1
Q,549,647,-1
Q,549,648,-1
Q,549,651,-1
Q,549,653,-1
Q,549,660,-1
Q,549,666,-1
Q,549,670,-1
Q,549,671,-1
Q,549,676,-1
Q,549,680,-1
Q,549,685,-1
Q,549,687,-1
Q,549,695,-1
Q,549,701,-1
Q,549,702,-1
Q,549,707,-1
Q,549,708,-1
Q,549,717,-1
Q,549,719,-1
Q,549,720,0
Q,549,738,-1
Q,549,748,-1
Q,549,754,-1
Q,549,771,-1
Q,549,772,-1
Q,549,775,-1
Q,549,780,-1
Q,549,781,-1
Q,549,786,-1
Q,549,789,-1
Q,549,793,1
Q,549,814,-1
Q,549,817,-1
Q,549,825,-1
Q,549,827,-1
Q,549,828,-1
Q,549,830,-1
Q,549,835,-1
Q,549,843,-1
Q,549,846,-1
Q,549,849,-1
Q,549,853,-1
Q,556,557,-1
Q,556,559,-1
Q,556,562,-1
Q,556,568,-1
Q,556,574,-1
Q,556,577,-1
Q,556,592,-1
Q,556,595,-1
Q,556,603,-1
Q,556,607,-1
Q,556,612,-1
Q,556,625,-1
Q,556,627,-1
Q,556,629,-1
Q,556,636,-1
Q,556,637,-1
Q,556,640,-1
Q,556,643,-1
Q,556,644,-1
Q,556,647,-1
Q,556,648,-1
Q,556,651,-1
Q,556,653,-1
Q,556,660,-1
Q,556,666,-1
Q,556,670,-1
Q,556,671,-1
Q,556,676,-1
Q,556,680,-1
Q,556,685,-1
Q,556,687,-1
Q,556,695,-1
Q,556,701,-1
Q,556,702,-1
Q,556,707,-1
Q,556,708,-1
Q,556,717,-1
Q,556,719,-1
Q,556,720,-1
Q,556,738,-1
Q,556,748,-1
Q,556,754,-1
Q,556,771,-1
Q,556,772,-1
Q,556,775,-1
Q,556,780,-1
Q,556,781,-1
Q,556,786,-1
Q,556,789,-1
Q,556,793,-1
Q,556,814,-1
Q,556,817,1
Q,556,825,-1
Q,556,827,-1
Q,556,828,-1
Q,556,830,-1
Q,556,835,-1
Q,556,843,-1
Q,556,846,-1
Q,556,849,-1
Q,556,853,-1
Q,557,559,-1
Q,557,562,-1
Q,557,568,-1
Q,557,574,-1
Q,557,577,-1
Q,557,592,-1
Q,557,595,-1
Q,557,603,-1
Q,557,607,-1
Q,557,612,-1
Q,557,625,-1
Q,557,627,-1
Q,557,629,-1
Q,557,636,-1
Q,557,637,-1
Q,557,640,-1
Q,557,643,-1
Q,557,644,-1
Q,557,647,-1
Q,557,648,-1
Q,557,651,-1
Q,557,653,-1
Q,557,660,-1
Q,557,666,-1
Q,557,670,-1
Q,557,671,-1
Q,557,676,-1
Q,557,680,-1
Q,557,685,-1
Q,557,687,0
Q,557,695,-1
Q,557,701,-1
Q,557,702,-1
Q,557,707,-1
Q,557,708,-1
Q,557,717,-1
Q,557,719,-1
Q,557,720,-1
Q,557,738,-1
Q,557,748,-1
Q,557,754,-1
Q,557,771,-1
Q,557,772,-1
Q,557,775,-1
Q,557,780,-1
Q,557,781,-1
Q,557,786,-1
Q,557,789,-1
Q,557,793,-1
Q,557,814,-1
Q,557,817,-1
Q,557,825,-1
Q,557,827,-1
Q,557,828,-1
Q,557,830,-1
Q,557,835,-1
Q,557,843,-1
Q,557,846,-1
Q,557,849,-1
Q,557,853,-1
Q,559,562,-1
Q,559,568,-1
Q,559,574,-1
Q,559,577,-1
Q,559,592,-1
Q,559,595,-1
Q,559,603,-1
Q,559,607,-1
Q,559,612,-1
Q,559,625,-1
Q,559,627,-1
Q,559,629,0
Q,559,636,-1
Q,559,637,-1
Q,559,640,-1
Q,559,643,-1
Q,559,644,-1
Q,559,647,-1
Q,559,648,-1
Q,559,651,-1
Q,559,653,-1
Q,559,660,-1
Q,559,666,-1
Q,559,670,-1
Q,559,671,-1
Q,559,676,-1
Q,559,680,-1
Q,559,685,-1
Q,559,687,-1
Q,559,695,-1
Q,559,701,-1
Q,559,702,-1
Q,559,707,-1
Q,559,708,-1
Q,559,717,-1
Q,559,719,-1
Q,559,720,-1
Q,559,738,-1
Q,559,748,-1
Q,559,754,-1
Q,559,771,-1
Q,559,772,-1
Q,559,775,-1
Q,559,780,-1
Q,559,781,-1
Q,559,786,-1
Q,559,789,-1
Q,559,793,-1
Q,559,814,-1
Q,559,817,-1
Q,559,825,-1
Q,559,827,-1
Q,559,828,-1
Q,559,830,-1
Q,559,835,-1
Q,559,843,-1
Q,559,846,-1
Q,559,849,-1
Q,559,853,-1
Q,562,568,-1
Q,562,574,-1
Q,562,577,-1
Q,562,592,-1
Q,562,595,-1
Q,562,603,-1
Q,562,607,-1
Q,562,612,-1
Q,562,625,-1
Q,562,627,-1
Q,562,629,-1
Q,562,636,-1
Q,562,637,-1
Q,562,640,-1
Q,562,643,-1
Q,562,644,-1
Q,562,647,-1
Q,562,648,-1
Q,562,651,-1
Q,562,653,-1
Q,562,660,-1
Q,562,666,-1
Q,562,670,-1
Q,562,671,-1
Q,562,676,-1
Q,562,680,-1
Q,562,685,-1
Q,562,687,-1
Q,562,695,-1
Q,562,701,-1
Q,562,702,-1
Q,562,707,-1
Q,562,708,0
Q,562,717,-1
Q,562,719,-1
Q,562,720,-1
Q,562,738,-1
Q,562,748,-1
Q,562,754,-1
Q,562,771,-1
Q,562,772,-1
Q,562,775,-1
Q,562,780,-1
Q,562,781,-1
Q,562,786,-1
Q,562,789,-1
Q,562,793,-1
Q,562,814,-1
Q,562,817,-1
Q,562,825,-1
Q,562,827,-1
Q,562,828,-1
Q,562,830,-1
Q,562,835,-1
Q,562,843,-1
Q,562,846,-1
Q,562,849,-1
Q,562,853,-1
Q,568,574,-1
Q,568,577,-1
Q,568,592,-1
Q,568,595,-1
Q,568,603,-1
Q,568,607,-1
Q,568,612,-1
Q,568,625,-1
Q,568,627,-1
Q,568,629,-1
Q,568,636,-1
Q,568,637,-1
Q,568,640,-1
Q,568,643,-1
Q,568,644,-1
Q,568,647,-1
Q,568,648,-1
Q,568,651,0
Q,568,653,-1
Q,568,660,-1
Q,568,666,-1
Q,568,670,-1
Q,568,671,-1
Q,568,676,-1
Q,568,680,-1
Q,568,685,-1
Q,568,687,-1
Q,568,695,-1
Q,568,701,-1
Q,568,702,-1
Q,568,707,-1
Q,568,708,-1
Q,568,717,-1
Q,568,719,-1
Q,568,720,-1
Q,568,738,-1
Q,568,748,-1
Q,568,754,-1
Q,568,771,-1
Q,568,772,-1
Q,568,775,-1
Q,568,780,-1
Q,568,781,-1
Q,568,786,-1
Q,568,789,-1
Q,568,793,-1
Q,568,814,-1
Q,568,817,-1
Q,568,825,-1
Q,568,827,-1
Q,568,828,-1
Q,568,830,-1
Q,568,835,-1
Q,568,843,-1
Q,568,846,-1
Q,568,849,-1
Q,568,853,-1
Q,574,577,-1
Q,574,592,-1
Q,574,595,-1
Q,574,603,-1
Q,574,607,-1
Q,574,612,-1
Q,574,625,-1
Q,574,627,-1
Q,574,629,-1
Q,574,636,0
Q,574,637,-1
Q,574,640,-1
Q,574,643,-1
Q,574,644,-1
Q,574,647,-1
Q,574,648,-1
Q,574,651,-1
Q,574,653,-1
Q,574,660,-1
Q,574,666,-1
Q,574,670,-1
Q,574,671,-1
Q,574,676,-1
Q,574,680,-1
Q,574,685,-1
Q,574,687,-1
Q,574,695,-1
Q,574,701,-1
Q,574,702,-1
Q,574,707,-1
Q,574,708,-1
Q,574,717,-1
Q,574,719,-1
Q,574,720,-1
Q,574,738,-1
Q,574,748,-1
Q,574,754,-1
Q,574,771,-1
Q,574,772,-1
Q,574,775,-1
Q,574,780,-1
Q,574,781,-1
Q,574,786,-1
Q,574,789,-1
Q,574,793,-1
Q,574,814,-1
Q,574,817,-1
Q,574,825,-1
Q,574,827,-1
Q,574,828,-1
Q,574,830,-1
Q,574,835,-1
Q,574,843,-1
Q,574,846,-1
Q,574,849,-1
Q,574,853,-1
Q,577,592,-1
Q,577,595,-1
Q,577,603,-1
Q,577,607,-1
Q,577,612,-1
Q,577,625,-1
Q,577,627,-1
Q,577,629,-1
Q,577,636,-1
Q,577,637,-1
Q,577,640,-1
Q,577,643,-1
Q,577,644,0
Q,577,647,-1
Q,577,648,-1
Q,577,651,-1
Q,577,653,-1
Q,577,660,-1
Q,577,666,-1
Q,577,670,-1
Q,577,671,-1
Q,577,676,-1
Q,577,680,-1
Q,577,685,-1
Q,577,687,-1
Q,577,695,-1
Q,577,701,-1
Q,577,702,-1
Q,577,707,-1
Q,577,708,-1
Q,577,717,-1
Q,577,719,-1
Q,577,720,-1
Q,577,738,-1
Q,577,748,-1
Q,577,754,-1
Q,577,771,-1
Q,577,772,-1
Q,577,775,-1
Q,577,780,-1
Q,577,781,-1
Q,577,786,-1
Q,577,789,-1
Q,577,793,-1
Q,577,814,-1
Q,577,817,-1
Q,577,825,-1
Q,577,827,-1
Q,577,828,-1
Q,577,830,-1
Q,577,835,-1
Q,577,843,-1
Q,577,846,-1
Q,577,849,-1
Q,577,853,-1
Q,592,595,-1
Q,592,603,-1
Q,592,607,-1
Q,592,612,-1
Q,592,625,-1
Q,592,627,-1
Q,592,629,-1
Q,592,636,-1
Q,592,637,-1
Q,592,640,-1
Q,592,643,-1
Q,592,644,-1
Q,592,647,-1
Q,592,648,-1
Q,592,651,0
Q,592,653,-1
Q,592,660,1
Q,592,666,-1
Q,592,670,-1
Q,592,671,-1
Q,592,676,-1
Q,592,680,-1
Q,592,685,-1
Q,592,687,-1
Q,592,695,-1
Q,592,701,-1
Q,592,702,-1
Q,592,707,1
Q,592,708,-1
Q,592,717,-1
Q,592,719,-1
Q,592,720,-1
Q,592,738,-1
Q,592,748,-1
Q,592,754,-1
Q,592,771,-1
Q,592,772,-1
Q,592,775,-1
Q,592,780,-1
Q,592,781,-1
Q,592,786,-1
Q,592,789,-1
Q,592,793,-1
Q,592,814,-1
Q,592,817,-1
Q,592,825,-1
Q,592,827,-1
Q,592,828,-1
Q,592,830,1
Q,592,835,-1
Q,592,843,-1
Q,592,846,-1
Q,592,849,-1
Q,592,853,-1
Q,595,603,-1
Q,595,607,-1
Q,595,612,-1
Q,595,625,-1
Q,595,627,-1
Q,595,629,-1
Q,595,636,-1
Q,595,637,-1
Q,595,640,-1
Q,595,643,-1
Q,595,644,-1
Q,595,647,-1
Q,595,648,-1
Q,595,651,-1
Q,595,653,-1
Q,595,660,-1
Q,595,666,-1
Q,595,670,-1
Q,595,671,-1
Q,595,676,-1
Q,595,680,-1
Q,595,685,-1
Q,595,687,-1
Q,595,695,-1
Q,595,701,-1
Q,595,702,-1
Q,595,707,-1
Q,595,708,-1
Q,595,717,-1
Q,595,719,-1
Q,595,720,-1
Q,595,738,-1
Q,595,748,-1
Q,595,754,-1
Q,595,771,-1
Q,595,772,-1
Q,595,775,1
Q,595,780,-1
Q,595,781,-1
Q,595,786,-1
Q,595,789,-1
Q,595,793,-1
Q,595,814,-1
Q,595,817,-1
Q,595,825,-1
Q,595,827,-1
Q,595,828,-1
Q,595,830,-1
Q,595,835,-1
Q,595,843,-1
Q,595,846,-1
Q,595,849,-1
Q,595,853,-1
Q,603,607,-1
Q,603,612,-1
Q,603,625,-1
Q,603,627,-1
Q,603,629,-1
Q,603,636,-1
Q,603,637,-1
Q,603,640,-1
Q,603,643,-1
Q,603,644,-1
Q,603,647,-1
Q,603,648,-1
Q,603,651,-1
Q,603,653,-1
Q,603,660,-1
Q,603,666,-1
Q,603,670,-1
Q,603,671,-1
Q,603,676,-1
Q,603,680,-1
Q,603,685,-1
Q,603,687,-1
Q,603,695,0
Q,603,701,-1
Q,603,702,-1
Q,603,707,-1
Q,603,708,-1
Q,603,717,-1
Q,603,719,-1
Q,603,720,-1
Q,603,738,-1
Q,603,748,-1
Q,603,754,-1
Q,603,771,-1
Q,603,772,-1
Q,603,775,-1
Q,603,780,-1
Q,603,781,-1
Q,603,786,-1
Q,603,789,-1
Q,603,793,-1
Q,603,814,-1
Q,603,817,-1
Q,603,825,-1
Q,603,827,-1
Q,603,828,-1
Q,603,830,-1
Q,603,835,-1
Q,603,843,-1
Q,603,846,-1
Q,603,849,-1
Q,603,853,-1
Q,607,612,-1
Q,607,625,-1
Q,607,627,-1
Q,607,629,-1
Q,607,636,-1
Q,607,637,-1
Q,607,640,-1
Q,607,643,-1
Q,607,644,-1
Q,607,647,-1
Q,607,648,-1
Q,607,651,-1
Q,607,653,-1
Q,607,660,-1
Q,607,666,-1
Q,607,670,-1
Q,607,671,-1
Q,607,676,-1
Q,607,680,-1
Q,607,685,-1
Q,607,687,-1
Q,607,695,-1
Q,607,701,-1
Q,607,702,-1
Q,607,707,-1
Q,607,708,-1
Q,607,717,-1
Q,607,719,-1
Q,607,720,0
Q,607,738,-1
Q,607,748,-1
Q,607,754,-1
Q,607,771,-1
Q,607,772,-1
Q,607,775,-1
Q,607,780,-1
Q,607,781,-1
Q,607,786,-1
Q,607,789,-1
Q,607,793,-1
Q,607,814,-1
Q,607,817,-1
Q,607,825,-1
Q,607,827,-1
Q,607,828,-1
Q,607,830,-1
Q,607,835,-1
Q,607,843,1
Q,607,846,-1
Q,607,849,-1
Q,607,853,-1
Q,612,625,-1
Q,612,627,-1
Q,612,629,-1
Q,612,636,-1
Q,612,637,-1
Q,612,640,-1
Q,612,643,-1
Q,612,644,-1
Q,612,647,-1
Q,612,648,-1
Q,612,651,-1
Q,612,653,-1
Q,612,660,-1
Q,612,666,-1
Q,612,670,-1
Q,612,671,-1
Q,612,676,-1
Q,612,680,-1
Q,612,685,-1
Q,612,687,-1
Q,612,695,-1
Q,612,701,-1
Q,612,702,-1
Q,612,707,-1
Q,612,708,-1
Q,612,717,-1
Q,612,719,-1
Q,612,720,-1
Q,612,738,-1
Q,612,748,-1
Q,612,754,-1
Q,612,771,-1
Q,612,772,-1
Q,612,775,-1
Q,612,780,-1
Q,612,781,-1
Q,612,786,-1
Q,612,789,-1
Q,612,793,-1
Q,612,814,-1
Q,612,817,-1
Q,612,825,-1
Q,612,827,0
Q,612,828,-1
Q,612,830,-1
Q,612,835,-1
Q,612,843,-1
Q,612,846,-1
Q,612,849,-1
Q,612,853,-1
Q,625,627,-1
Q,625,629,-1
Q,625,636,-1
Q,625,637,-1
Q,625,640,0
Q,625,643,-1
Q,625,644,-1
Q,625,647,-1
Q,625,648,-1
Q,625,651,-1
Q,625,653,-1
Q,625,660,-1
Q,625,666,-1
Q,625,670,-1
Q,625,671,-1
Q,625,676,-1
Q,625,680,-1
Q,625,685,-1
Q,625,687,-1
Q,625,695,-1
Q,625,701,-1
Q,625,702,1
Q,625,707,-1
Q,625,708,-1
Q,625,717,-1
Q,625,719,-1
Q,625,720,-1
Q,625,738,-1
Q,625,748,-1
Q,625,754,-1
Q,625,771,-1
Q,625,772,-1
Q,625,775,-1
Q,625,780,-1
Q,625,781,-1
Q,625,786,-1
Q,625,789,-1
Q,625,793,-1
Q,625,814,-1
Q,625,817,-1
Q,625,825,1
Q,625,827,-1
Q,625,828,-1
Q,625,830,-1
Q,625,835,-1
Q,625,843,-1
Q,625,846,-1
Q,625,849,-1
Q,625,853,-1
Q,627,629,-1
Q,627,636,-1
Q,627,637,-1
Q,627,640,-1
Q,627,643,-1
Q,627,644,-1
Q,627,647,-1
Q,627,648,-1
Q,627,651,-1
Q,627,653,-1
Q,627,660,-1
Q,627,666,-1
Q,627,670,-1
Q,627,671,-1
Q,627,676,-1
Q,627,680,-1
Q,627,685,-1
Q,627,687,-1
Q,627,695,-1
Q,627,701,-1
Q,627,702,-1
Q,627,707,-1
Q,627,708,-1
Q,627,717,-1
Q,627,719,-1
Q,627,720,-1
Q,627,738,-1
Q,627,748,-1
Q,627,754,-1
Q,627,771,-1
Q,627,772,-1
Q,627,775,-1
Q,627,780,-1
Q,627,781,-1
Q,627,786,-1
Q,627,789,-1
Q,627,793,-1
Q,627,814,-1
Q,627,817,-1
Q,627,825,-1
Q,627,827,-1
Q,627,828,-1
Q,627,830,-1
Q,627,835,-1
Q,627,843,-1
Q,627,846,-1
Q,627,849,-1
Q,627,853,-1
Q,629,636,-1
Q,629,637,-1
Q,629,640,0
Q,629,643,-1
Q,629,644,-1
Q,629,647,-1
Q,629,648,-1
Q,629,651,-1
Q,629,653,-1
Q,629,660,-1
Q,629,666,-1
Q,629,670,-1
Q,629,671,-1
Q,629,676,-1
Q,629,680,-1
Q,629,685,-1
Q,629,687,-1
Q,629,695,-1
Q,629,701,-1
Q,629,702,-1
Q,629,707,-1
Q,629,708,-1
Q,629,717,-1
Q,629,719,-1
Q,629,720,-1
Q,629,738,-1
Q,629,748,-1
Q,629,754,-1
Q,629,771,-1
Q,629,772,-1
Q,629,775,-1
Q,629,780,-1
Q,629,781,-1
Q,629,786,-1
Q,629,789,-1
Q,629,793,-1
Q,629,814,-1
Q,629,817,-1
Q,629,825,-1
Q,629,827,-1
Q,629,828,-1
Q,629,830,-1
Q,629,835,-1
Q,629,843,-1
Q,629,846,-1
Q,629,849,-1
Q,629,853,-1
Q,636,637,-1
Q,636,640,0
Q,636,643,-1
Q,636,644,-1
Q,636,647,-1
Q,636,648,-1
Q,636,651,-1
Q,636,653,-1
Q,636,660,-1
Q,636,666,-1
Q,636,670,-1
Q,636,671,-1
Q,636,676,-1
Q,636,680,-1
Q,636,685,-1
Q,636,687,-1
Q,636,695,1
Q,636,701,-1
Q,636,702,-1
Q,636,707,-1
Q,636,708,1
Q,636,717,-1
Q,636,719,-1
